index,age_range,bmi_grade,gender,ability,sports_step,recommend_rank,ex_recommend,video_url,space
2400,4,2,1,0,1,1,트레드밀에서 걷기,https://www.youtube.com/watch?v=50UOtjMsGIs,0
2401,4,2,1,0,1,2,실내 자전거타기,https://www.youtube.com/watch?v=7q4Qz15toLo,0
2402,4,2,1,0,1,3,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
2403,4,2,1,0,1,4,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
2404,4,2,1,0,1,5,전신 루틴 스트레칭,https://www.youtube.com/watch?v=xzCoOyOTgpc,0
2405,4,2,1,0,0,1,상지 루틴 스트레칭,https://www.youtube.com/watch?v=6TWvzumskts,0
2406,4,2,1,0,0,2,하지 루틴 스트레칭1,https://www.youtube.com/watch?v=YsUMvs_yCOU,0
2407,4,2,1,0,0,3,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
2408,4,2,1,0,0,4,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
2409,4,2,1,0,0,5,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
2410,4,2,1,0,2,1,유산소 운동 전 동적 루틴 스트레칭,https://www.youtube.com/watch?v=ul0Vbv7uiHE,0
2411,4,2,1,0,2,2,옆으로 펀치하기,https://www.youtube.com/watch?v=1fA4qBGyqhM,0
2412,4,2,1,0,2,3,스텝퍼 뛰어서 오르내리기,https://www.youtube.com/watch?v=3FXFmlzSxJc,0
2413,4,2,1,0,2,4,줄넘기,https://www.youtube.com/watch?v=7SPFH6HcK-g,1
2414,4,2,1,0,2,5,대퇴이두근 스트레칭2,https://www.youtube.com/watch?v=FcsQJK46SEo,0
2415,4,2,1,1,1,1,버피 운동,https://www.youtube.com/watch?v=Xp2UdgJ93_Q,0
2416,4,2,1,1,1,2,사다리 옆으로 발 옮기기,https://www.youtube.com/watch?v=N7IBjoT4oGo,0
2417,4,2,1,1,1,3,실내 자전거타기,https://www.youtube.com/watch?v=7q4Qz15toLo,0
2418,4,2,1,1,1,4,트레드밀에서 걷기,https://www.youtube.com/watch?v=50UOtjMsGIs,0
2419,4,2,1,1,1,5,팔 벌려 뛰기,https://www.youtube.com/watch?v=weBc5JQ__50,0
2420,4,2,1,1,0,1,서서 균형잡기,https://www.youtube.com/watch?v=Oxf4FC1VgH0,0
2421,4,2,1,1,0,2,하지 루틴 스트레칭1,https://www.youtube.com/watch?v=YsUMvs_yCOU,0
2422,4,2,1,1,0,3,상지 루틴 스트레칭,https://www.youtube.com/watch?v=6TWvzumskts,0
2423,4,2,1,1,0,4,한발 앞으로 내밀고 앉았다 일어서기,https://www.youtube.com/watch?v=szyKFpBZ1_4,0
2424,4,2,1,1,0,5,한발 앞으로 내밀고 앉았다 일어서기,https://www.youtube.com/watch?v=szyKFpBZ1_4,0
2425,4,2,1,1,2,1,계단 뛰어 오르기,https://www.youtube.com/watch?v=U-x4nDdbz_g,0
2426,4,2,1,1,2,2,유산소 운동 전 동적 루틴 스트레칭,https://www.youtube.com/watch?v=ul0Vbv7uiHE,0
2427,4,2,1,1,2,3,좌식생활자를 위한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=JQUBQizjfj0,0
2428,4,2,1,1,2,4,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
2429,4,2,1,1,2,5,달리기,https://www.youtube.com/watch?v=fmtLoxbuflw,1
2430,4,2,1,2,1,1,트레드밀에서 걷기,https://www.youtube.com/watch?v=50UOtjMsGIs,0
2431,4,2,1,2,1,2,실내 자전거타기,https://www.youtube.com/watch?v=7q4Qz15toLo,0
2432,4,2,1,2,1,3,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
2433,4,2,1,2,1,4,윗몸 올리기,https://www.youtube.com/watch?v=Ch_KCMrLOKs,0
2434,4,2,1,2,1,5,넙다리 뒤쪽 스트레칭,https://www.youtube.com/watch?v=ostPgJJAAoE,0
2435,4,2,1,2,0,1,상지 루틴 스트레칭,https://www.youtube.com/watch?v=6TWvzumskts,0
2436,4,2,1,2,0,2,하지 루틴 스트레칭1,https://www.youtube.com/watch?v=YsUMvs_yCOU,0
2437,4,2,1,2,0,3,한발 앞으로 내밀고 앉았다 일어서기,https://www.youtube.com/watch?v=szyKFpBZ1_4,0
2438,4,2,1,2,0,4,한발 들기,https://www.youtube.com/watch?v=aHpzBV7JBOA,0
2439,4,2,1,2,0,5,물병 옆으로 들어올리기,https://www.youtube.com/watch?v=m37laE5fbKI,0
2440,4,2,1,2,2,1,유산소 운동 전 동적 루틴 스트레칭,https://www.youtube.com/watch?v=ul0Vbv7uiHE,0
2441,4,2,1,2,2,2,좌식생활자를 위한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=JQUBQizjfj0,0
2442,4,2,1,2,2,3,줄넘기,https://www.youtube.com/watch?v=7SPFH6HcK-g,1
2443,4,2,1,2,2,4,계단 뛰어 오르기,https://www.youtube.com/watch?v=U-x4nDdbz_g,0
2444,4,2,1,2,2,5,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
2445,4,2,1,3,1,1,실내 자전거타기,https://www.youtube.com/watch?v=7q4Qz15toLo,0
2446,4,2,1,3,1,2,트레드밀에서 걷기,https://www.youtube.com/watch?v=50UOtjMsGIs,0
2447,4,2,1,3,1,3,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
2448,4,2,1,3,1,4,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
2449,4,2,1,3,1,5,허리 스트레칭,https://www.youtube.com/watch?v=LiA_jShjQoI,0
2450,4,2,1,3,0,1,하지 루틴 스트레칭1,https://www.youtube.com/watch?v=YsUMvs_yCOU,0
2451,4,2,1,3,0,2,상지 루틴 스트레칭,https://www.youtube.com/watch?v=6TWvzumskts,0
2452,4,2,1,3,0,3,한발 앞으로 내밀고 앉았다 일어서기,https://www.youtube.com/watch?v=szyKFpBZ1_4,0
2453,4,2,1,3,0,4,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
2454,4,2,1,3,0,5,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
2455,4,2,1,3,2,1,유산소 운동 전 동적 루틴 스트레칭,https://www.youtube.com/watch?v=ul0Vbv7uiHE,0
2456,4,2,1,3,2,2,대퇴이두근 스트레칭2,https://www.youtube.com/watch?v=FcsQJK46SEo,0
2457,4,2,1,3,2,3,좌식생활자를 위한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=JQUBQizjfj0,0
2458,4,2,1,3,2,4,옆으로 펀치하기,https://www.youtube.com/watch?v=1fA4qBGyqhM,0
2459,4,2,1,3,2,5,줄넘기,https://www.youtube.com/watch?v=7SPFH6HcK-g,1
2460,4,2,0,0,1,1,트레드밀에서 걷기,https://www.youtube.com/watch?v=50UOtjMsGIs,0
2461,4,2,0,0,1,2,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
2462,4,2,0,0,1,3,넙다리 뒤쪽 스트레칭,https://www.youtube.com/watch?v=ostPgJJAAoE,0
2463,4,2,0,0,1,4,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
2464,4,2,0,0,1,5,윗몸 올리기,https://www.youtube.com/watch?v=Ch_KCMrLOKs,0
2465,4,2,0,0,0,1,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
2466,4,2,0,0,0,2,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
2467,4,2,0,0,0,3,탄력밴드 걸고 서기 평형성 운동 루틴 프로그램,https://www.youtube.com/watch?v=O_A6NiCY-uo,0
2468,4,2,0,0,0,4,짐볼 앉기 평형성 운동 루틴 프로그램,https://www.youtube.com/watch?v=1CTWSroJe3g,0
2469,4,2,0,0,0,5,아래 팔 스트레칭,https://www.youtube.com/watch?v=fU0N9YdBFxI,0
2470,4,2,0,0,2,1,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
2471,4,2,0,0,2,2,가슴/어깨 앞쪽 스트레칭,https://www.youtube.com/watch?v=cbV7XSVBM2w,0
2472,4,2,0,0,2,3,좌식생활자를 위한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=JQUBQizjfj0,0
2473,4,2,0,0,2,4,유산소 운동 전 동적 루틴 스트레칭,https://www.youtube.com/watch?v=ul0Vbv7uiHE,0
2474,4,2,0,0,2,5,옆으로 펀치하기,https://www.youtube.com/watch?v=1fA4qBGyqhM,0
2475,4,2,0,1,1,1,버피 운동,https://www.youtube.com/watch?v=Xp2UdgJ93_Q,0
2476,4,2,0,1,1,2,사다리 옆으로 발 옮기기,https://www.youtube.com/watch?v=N7IBjoT4oGo,0
2477,4,2,0,1,1,3,무릎 높여 제자리 달리기,https://www.youtube.com/watch?v=VZx4Ynp2aT0,0
2478,4,2,0,1,1,4,점프 팔 굽혀 펴기,https://www.youtube.com/watch?v=e5gXZ2Ks9Jo,0
2479,4,2,0,1,1,5,사다리 좌우 뛰기,https://www.youtube.com/watch?v=q6coj8e6Tn8,0
2480,4,2,0,1,0,1,서서 균형잡기,https://www.youtube.com/watch?v=Oxf4FC1VgH0,0
2481,4,2,0,1,0,2,버피 운동,https://www.youtube.com/watch?v=Xp2UdgJ93_Q,0
2482,4,2,0,1,0,3,한발 앞으로 내밀고 앉았다 일어서기,https://www.youtube.com/watch?v=szyKFpBZ1_4,0
2483,4,2,0,1,0,4,스텝퍼 뛰어서 오르내리기,https://www.youtube.com/watch?v=3FXFmlzSxJc,0
2484,4,2,0,1,0,5,무릎 높여 제자리 달리기,https://www.youtube.com/watch?v=VZx4Ynp2aT0,0
2485,4,2,0,1,2,1,좌식생활자를 위한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=JQUBQizjfj0,0
2486,4,2,0,1,2,2,달리기,https://www.youtube.com/watch?v=fmtLoxbuflw,1
2487,4,2,0,1,2,3,계단 뛰어 오르기,https://www.youtube.com/watch?v=U-x4nDdbz_g,0
2488,4,2,0,1,2,4,폼롤러 이용 유연성운동 루틴 프로그램,https://www.youtube.com/watch?v=14Dm4vn_aj4,0
2489,4,2,0,1,2,5,연속 사이드 스쿼트,https://www.youtube.com/watch?v=n2lX8Dz__PU,0
2490,4,2,0,2,1,1,무릎 높여 제자리 달리기,https://www.youtube.com/watch?v=VZx4Ynp2aT0,0
2491,4,2,0,2,1,2,윗몸 올리기,https://www.youtube.com/watch?v=Ch_KCMrLOKs,0
2492,4,2,0,2,1,3,넙다리 뒤쪽 스트레칭,https://www.youtube.com/watch?v=ostPgJJAAoE,0
2493,4,2,0,2,1,4,점프 팔 굽혀 펴기,https://www.youtube.com/watch?v=e5gXZ2Ks9Jo,0
2494,4,2,0,2,1,5,계단 한발 뛰기,https://www.youtube.com/watch?v=gArG4NiOM28,0
2495,4,2,0,2,0,1,상지 루틴 스트레칭,https://www.youtube.com/watch?v=6TWvzumskts,0
2496,4,2,0,2,0,2,한발 앞으로 내밀고 앉았다 일어서기,https://www.youtube.com/watch?v=szyKFpBZ1_4,0
2497,4,2,0,2,0,3,한발 들기,https://www.youtube.com/watch?v=aHpzBV7JBOA,0
2498,4,2,0,2,0,4,허리 스트레칭,https://www.youtube.com/watch?v=LiA_jShjQoI,0
2499,4,2,0,2,0,5,앉아서 다리 밀기,https://www.youtube.com/watch?v=S6jlISZMmAs,0
2500,4,2,0,2,2,1,좌식생활자를 위한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=JQUBQizjfj0,0
2501,4,2,0,2,2,2,달리기,https://www.youtube.com/watch?v=fmtLoxbuflw,1
2502,4,2,0,2,2,3,유산소 운동 전 동적 루틴 스트레칭,https://www.youtube.com/watch?v=ul0Vbv7uiHE,0
2503,4,2,0,2,2,4,연속 사이드 스쿼트,https://www.youtube.com/watch?v=n2lX8Dz__PU,0
2504,4,2,0,2,2,5,앉았다 일어서기,https://www.youtube.com/watch?v=3ndW3_is8_o,0
2505,4,2,0,3,1,1,넙다리 뒤쪽 스트레칭,https://www.youtube.com/watch?v=ostPgJJAAoE,0
2506,4,2,0,3,1,2,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
2507,4,2,0,3,1,3,허리 스트레칭,https://www.youtube.com/watch?v=LiA_jShjQoI,0
2508,4,2,0,3,1,4,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
2509,4,2,0,3,1,5,실외 자전거타기,https://www.youtube.com/watch?v=o9w8lVE5lWs,1
2510,4,2,0,3,0,1,하지 루틴 스트레칭1,https://www.youtube.com/watch?v=YsUMvs_yCOU,0
2511,4,2,0,3,0,2,상지 루틴 스트레칭,https://www.youtube.com/watch?v=6TWvzumskts,0
2512,4,2,0,3,0,3,한발 앞으로 내밀고 앉았다 일어서기,https://www.youtube.com/watch?v=szyKFpBZ1_4,0
2513,4,2,0,3,0,4,허리 스트레칭,https://www.youtube.com/watch?v=LiA_jShjQoI,0
2514,4,2,0,3,0,5,가슴/어깨 앞쪽 스트레칭,https://www.youtube.com/watch?v=cbV7XSVBM2w,0
2515,4,2,0,3,2,1,좌식생활자를 위한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=JQUBQizjfj0,0
2516,4,2,0,3,2,2,작은 공을 이용한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=2oE97tmKR7k,0
2517,4,2,0,3,2,3,짐볼을 이용한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=8UpZdbYtgms,0
2518,4,2,0,3,2,4,유산소 운동 전 동적 루틴 스트레칭,https://www.youtube.com/watch?v=ul0Vbv7uiHE,0
2519,4,2,0,3,2,5,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
2520,4,3,1,0,1,1,실내 자전거타기,https://www.youtube.com/watch?v=7q4Qz15toLo,0
2521,4,3,1,0,1,2,트레드밀에서 걷기,https://www.youtube.com/watch?v=50UOtjMsGIs,0
2522,4,3,1,0,1,3,실외 자전거타기,https://www.youtube.com/watch?v=o9w8lVE5lWs,1
2523,4,3,1,0,1,4,전신 루틴 스트레칭,https://www.youtube.com/watch?v=xzCoOyOTgpc,0
2524,4,3,1,0,1,5,수영,https://www.youtube.com/watch?v=Q9wCecncxAI,0
2525,4,3,1,0,0,1,하지 루틴 스트레칭1,https://www.youtube.com/watch?v=YsUMvs_yCOU,0
2526,4,3,1,0,0,2,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
2527,4,3,1,0,0,3,상지 루틴 스트레칭,https://www.youtube.com/watch?v=6TWvzumskts,0
2528,4,3,1,0,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
2529,4,3,1,0,0,5,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
2530,4,3,1,0,2,1,옆으로 펀치하기,https://www.youtube.com/watch?v=1fA4qBGyqhM,0
2531,4,3,1,0,2,2,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
2532,4,3,1,0,2,3,유산소 운동 전 동적 루틴 스트레칭,https://www.youtube.com/watch?v=ul0Vbv7uiHE,0
2533,4,3,1,0,2,4,대퇴이두근 스트레칭2,https://www.youtube.com/watch?v=FcsQJK46SEo,0
2534,4,3,1,0,2,5,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
2535,4,3,1,1,1,1,실내 자전거타기,https://www.youtube.com/watch?v=7q4Qz15toLo,0
2536,4,3,1,1,1,2,버피 운동,https://www.youtube.com/watch?v=Xp2UdgJ93_Q,0
2537,4,3,1,1,1,3,트레드밀에서 걷기,https://www.youtube.com/watch?v=50UOtjMsGIs,0
2538,4,3,1,1,1,4,팔 벌려 뛰기,https://www.youtube.com/watch?v=weBc5JQ__50,0
2539,4,3,1,1,1,5,사다리 옆으로 발 옮기기,https://www.youtube.com/watch?v=N7IBjoT4oGo,0
2540,4,3,1,1,0,1,하지 루틴 스트레칭1,https://www.youtube.com/watch?v=YsUMvs_yCOU,0
2541,4,3,1,1,0,2,서서 균형잡기,https://www.youtube.com/watch?v=Oxf4FC1VgH0,0
2542,4,3,1,1,0,3,한발 앞으로 내밀고 앉았다 일어서기,https://www.youtube.com/watch?v=szyKFpBZ1_4,0
2543,4,3,1,1,0,4,한발 앞으로 내밀고 앉았다 일어서기,https://www.youtube.com/watch?v=szyKFpBZ1_4,0
2544,4,3,1,1,0,5,한발 들기,https://www.youtube.com/watch?v=aHpzBV7JBOA,0
2545,4,3,1,1,2,1,계단 뛰어 오르기,https://www.youtube.com/watch?v=U-x4nDdbz_g,0
2546,4,3,1,1,2,2,유산소 운동 전 동적 루틴 스트레칭,https://www.youtube.com/watch?v=ul0Vbv7uiHE,0
2547,4,3,1,1,2,3,의자 이용 유연성 운동 루틴 프로그램,https://www.youtube.com/watch?v=Sw7zO7aoJrY,0
2548,4,3,1,1,2,4,좌식생활자를 위한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=JQUBQizjfj0,0
2549,4,3,1,1,2,5,넙다리 앞쪽 스트레칭,https://www.youtube.com/watch?v=U13sBcbOsl4,0
2550,4,3,1,2,1,1,실내 자전거타기,https://www.youtube.com/watch?v=7q4Qz15toLo,0
2551,4,3,1,2,1,2,트레드밀에서 걷기,https://www.youtube.com/watch?v=50UOtjMsGIs,0
2552,4,3,1,2,1,3,수영,https://www.youtube.com/watch?v=Q9wCecncxAI,0
2553,4,3,1,2,1,4,실외 자전거타기,https://www.youtube.com/watch?v=o9w8lVE5lWs,1
2554,4,3,1,2,1,5,줄넘기,https://www.youtube.com/watch?v=7SPFH6HcK-g,1
2555,4,3,1,2,0,1,하지 루틴 스트레칭1,https://www.youtube.com/watch?v=YsUMvs_yCOU,0
2556,4,3,1,2,0,2,한발 들기,https://www.youtube.com/watch?v=aHpzBV7JBOA,0
2557,4,3,1,2,0,3,한발 앞으로 내밀고 앉았다 일어서기,https://www.youtube.com/watch?v=szyKFpBZ1_4,0
2558,4,3,1,2,0,4,상지 루틴 스트레칭,https://www.youtube.com/watch?v=6TWvzumskts,0
2559,4,3,1,2,0,5,물병 옆으로 들어올리기,https://www.youtube.com/watch?v=m37laE5fbKI,0
2560,4,3,1,2,2,1,좌식생활자를 위한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=JQUBQizjfj0,0
2561,4,3,1,2,2,2,유산소 운동 전 동적 루틴 스트레칭,https://www.youtube.com/watch?v=ul0Vbv7uiHE,0
2562,4,3,1,2,2,3,어깨 양 옆으로 돌리기,https://www.youtube.com/watch?v=ABZyRvGniwc,0
2563,4,3,1,2,2,4,줄넘기,https://www.youtube.com/watch?v=7SPFH6HcK-g,1
2564,4,3,1,2,2,5,옆으로 펀치하기,https://www.youtube.com/watch?v=1fA4qBGyqhM,0
2565,4,3,1,3,1,1,실내 자전거타기,https://www.youtube.com/watch?v=7q4Qz15toLo,0
2566,4,3,1,3,1,2,트레드밀에서 걷기,https://www.youtube.com/watch?v=50UOtjMsGIs,0
2567,4,3,1,3,1,3,실외 자전거타기,https://www.youtube.com/watch?v=o9w8lVE5lWs,1
2568,4,3,1,3,1,4,수영,https://www.youtube.com/watch?v=Q9wCecncxAI,0
2569,4,3,1,3,1,5,팔꿈치 굽히기,https://www.youtube.com/watch?v=-CbeQjvGgoc,0
2570,4,3,1,3,0,1,하지 루틴 스트레칭1,https://www.youtube.com/watch?v=YsUMvs_yCOU,0
2571,4,3,1,3,0,2,상지 루틴 스트레칭,https://www.youtube.com/watch?v=6TWvzumskts,0
2572,4,3,1,3,0,3,한발 앞으로 내밀고 앉았다 일어서기,https://www.youtube.com/watch?v=szyKFpBZ1_4,0
2573,4,3,1,3,0,4,가슴/어깨 앞쪽 스트레칭,https://www.youtube.com/watch?v=cbV7XSVBM2w,0
2574,4,3,1,3,0,5,물병 옆으로 들어올리기,https://www.youtube.com/watch?v=m37laE5fbKI,0
2575,4,3,1,3,2,1,대퇴이두근 스트레칭2,https://www.youtube.com/watch?v=FcsQJK46SEo,0
2576,4,3,1,3,2,2,유산소 운동 전 동적 루틴 스트레칭,https://www.youtube.com/watch?v=ul0Vbv7uiHE,0
2577,4,3,1,3,2,3,옆으로 펀치하기,https://www.youtube.com/watch?v=1fA4qBGyqhM,0
2578,4,3,1,3,2,4,작은 공을 이용한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=2oE97tmKR7k,0
2579,4,3,1,3,2,5,목 스트레칭,https://www.youtube.com/watch?v=ol2kvAp7TRc,0
2580,4,3,0,0,1,1,실내 자전거타기,https://www.youtube.com/watch?v=7q4Qz15toLo,0
2581,4,3,0,0,1,2,트레드밀에서 걷기,https://www.youtube.com/watch?v=50UOtjMsGIs,0
2582,4,3,0,0,1,3,실외 자전거타기,https://www.youtube.com/watch?v=o9w8lVE5lWs,1
2583,4,3,0,0,1,4,전신 루틴 스트레칭,https://www.youtube.com/watch?v=xzCoOyOTgpc,0
2584,4,3,0,0,1,5,서서 탄력밴드 당겨내리기/올리기,https://www.youtube.com/watch?v=SCV_xa2A20c,0
2585,4,3,0,0,0,1,탄력밴드 걸고 서기 평형성 운동 루틴 프로그램,https://www.youtube.com/watch?v=O_A6NiCY-uo,0
2586,4,3,0,0,0,2,짐볼 앉기 평형성 운동 루틴 프로그램,https://www.youtube.com/watch?v=1CTWSroJe3g,0
2587,4,3,0,0,0,3,베개 밟고 서기 루틴 프로그램,https://www.youtube.com/watch?v=mq-HZTkqEr4,0
2588,4,3,0,0,0,4,넙다리 안쪽 스트레칭,https://www.youtube.com/watch?v=AX0FSMU34EE,0
2589,4,3,0,0,0,5,허리 스트레칭,https://www.youtube.com/watch?v=LiA_jShjQoI,0
2590,4,3,0,0,2,1,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
2591,4,3,0,0,2,2,시소우,https://www.youtube.com/watch?v=bGoseV7XdYg,0
2592,4,3,0,0,2,3,옆으로 펀치하기,https://www.youtube.com/watch?v=1fA4qBGyqhM,0
2593,4,3,0,0,2,4,앉아서 밀기,https://www.youtube.com/watch?v=FBLREvkXKDY,0
2594,4,3,0,0,2,5,옆구리 스트레칭,https://www.youtube.com/watch?v=1KXZCl1e5gY,0
2595,4,3,0,1,1,1,버피 운동,https://www.youtube.com/watch?v=Xp2UdgJ93_Q,0
2596,4,3,0,1,1,2,사다리 옆으로 발 옮기기,https://www.youtube.com/watch?v=N7IBjoT4oGo,0
2597,4,3,0,1,1,3,무릎 높여 제자리 달리기,https://www.youtube.com/watch?v=VZx4Ynp2aT0,0
2598,4,3,0,1,1,4,앉아서 다리 밀기,https://www.youtube.com/watch?v=S6jlISZMmAs,0
2599,4,3,0,1,1,5,실내 자전거타기,https://www.youtube.com/watch?v=7q4Qz15toLo,0
2600,4,3,0,1,0,1,서서 균형잡기,https://www.youtube.com/watch?v=Oxf4FC1VgH0,0
2601,4,3,0,1,0,2,버피 운동,https://www.youtube.com/watch?v=Xp2UdgJ93_Q,0
2602,4,3,0,1,0,3,다리 뻗어 올리기,https://www.youtube.com/watch?v=KONKuIKu2lc,0
2603,4,3,0,1,0,4,무릎 높여 제자리 달리기,https://www.youtube.com/watch?v=VZx4Ynp2aT0,0
2604,4,3,0,1,0,5,손 뻗어 윗몸 일으키기,https://www.youtube.com/watch?v=IDZ8XwriXkQ,0
2605,4,3,0,1,2,1,폼롤러 이용 유연성운동 루틴 프로그램,https://www.youtube.com/watch?v=14Dm4vn_aj4,0
2606,4,3,0,1,2,2,좌식생활자를 위한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=JQUBQizjfj0,0
2607,4,3,0,1,2,3,달리기,https://www.youtube.com/watch?v=fmtLoxbuflw,1
2608,4,3,0,1,2,4,자가근막이완술 루틴 스트레칭,https://www.youtube.com/watch?v=RyocWLWoRP0,0
2609,4,3,0,1,2,5,의자 이용 유연성 운동 루틴 프로그램,https://www.youtube.com/watch?v=Sw7zO7aoJrY,0
2610,4,3,0,2,1,1,실내 자전거타기,https://www.youtube.com/watch?v=7q4Qz15toLo,0
2611,4,3,0,2,1,2,무릎 높여 제자리 달리기,https://www.youtube.com/watch?v=VZx4Ynp2aT0,0
2612,4,3,0,2,1,3,줄넘기,https://www.youtube.com/watch?v=7SPFH6HcK-g,1
2613,4,3,0,2,1,4,트레드밀에서 걷기,https://www.youtube.com/watch?v=50UOtjMsGIs,0
2614,4,3,0,2,1,5,실외 자전거타기,https://www.youtube.com/watch?v=o9w8lVE5lWs,1
2615,4,3,0,2,0,1,한발 들기,https://www.youtube.com/watch?v=aHpzBV7JBOA,0
2616,4,3,0,2,0,2,손 뻗어 윗몸 일으키기,https://www.youtube.com/watch?v=IDZ8XwriXkQ,0
2617,4,3,0,2,0,3,허리 스트레칭,https://www.youtube.com/watch?v=LiA_jShjQoI,0
2618,4,3,0,2,0,4,턱걸이,https://www.youtube.com/watch?v=wQcyTdAe3y0,0
2619,4,3,0,2,0,5,앉아서 다리 밀기,https://www.youtube.com/watch?v=S6jlISZMmAs,0
2620,4,3,0,2,2,1,좌식생활자를 위한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=JQUBQizjfj0,0
2621,4,3,0,2,2,2,자가근막이완술 루틴 스트레칭,https://www.youtube.com/watch?v=RyocWLWoRP0,0
2622,4,3,0,2,2,3,폼롤러 이용 유연성운동 루틴 프로그램,https://www.youtube.com/watch?v=14Dm4vn_aj4,0
2623,4,3,0,2,2,4,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
2624,4,3,0,2,2,5,작은 공을 이용한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=2oE97tmKR7k,0
2625,4,3,0,3,1,1,실내 자전거타기,https://www.youtube.com/watch?v=7q4Qz15toLo,0
2626,4,3,0,3,1,2,실외 자전거타기,https://www.youtube.com/watch?v=o9w8lVE5lWs,1
2627,4,3,0,3,1,3,트레드밀에서 걷기,https://www.youtube.com/watch?v=50UOtjMsGIs,0
2628,4,3,0,3,1,4,줄넘기,https://www.youtube.com/watch?v=7SPFH6HcK-g,1
2629,4,3,0,3,1,5,수영,https://www.youtube.com/watch?v=Q9wCecncxAI,0
2630,4,3,0,3,0,1,하지 루틴 스트레칭1,https://www.youtube.com/watch?v=YsUMvs_yCOU,0
2631,4,3,0,3,0,2,허리 스트레칭,https://www.youtube.com/watch?v=LiA_jShjQoI,0
2632,4,3,0,3,0,3,가슴/어깨 앞쪽 스트레칭,https://www.youtube.com/watch?v=cbV7XSVBM2w,0
2633,4,3,0,3,0,4,한발 앞으로 내밀고 앉았다 일어서기,https://www.youtube.com/watch?v=szyKFpBZ1_4,0
2634,4,3,0,3,0,5,손목 펴기/굽히기,https://www.youtube.com/watch?v=8N8x2HdkA1o,0
2635,4,3,0,3,2,1,작은 공을 이용한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=2oE97tmKR7k,0
2636,4,3,0,3,2,2,배 스트레칭,https://www.youtube.com/watch?v=daU2osrrHRk,0
2637,4,3,0,3,2,3,좌식생활자를 위한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=JQUBQizjfj0,0
2638,4,3,0,3,2,4,앉아서 밀기,https://www.youtube.com/watch?v=FBLREvkXKDY,0
2639,4,3,0,3,2,5,짐볼을 이용한 동적 루틴 스트레칭,https://www.youtube.com/watch?v=8UpZdbYtgms,0
2640,4,4,1,0,1,1,실내 자전거타기,https://www.youtube.com/watch?v=7q4Qz15toLo,0
2641,4,4,1,0,1,2,트레드밀에서 걷기,https://www.youtube.com/watch?v=50UOtjMsGIs,0
2642,4,4,1,0,1,3,실외 자전거타기,https://www.youtube.com/watch?v=o9w8lVE5lWs,1
